Country;B2;q22c_rec;TSC_682;q1_rec;q3_rec;q31_rec;q25_rec;q27_rec;b14_rec;b20_rec;b1_rec;b2_rec
3;77;4;2;3;1;3;99;2;3;1;1;4
3;57;1;1;3;1;1;99;2;1;1;1;3
3;37;2;2;3;1;6;4;2;3;3;2;2
3;76;4;1;3;1;6;6;3;3;1;2;4
3;83;4;1;3;1;3;2;2;2;3;2;4
3;72;4;1;3;1;9;99;3;2;1;2;4
3;72;4;2;1;2;3;99;2;1;1;1;4
3;73;1;1;3;1;1;4;2;2;3;2;4
3;80;4;2;3;1;9;99;2;9;3;2;4
3;70;2;1;2;1;3;4;2;3;4;2;4
3;66;1;3;3;1;6;6;2;1;1;2;4
3;17;2;2;1;2;9;1;4;1;3;1;1
3;54;2;2;2;1;6;1;4;2;2;2;3
3;63;4;2;1;1;4;99;99;2;4;1;3
3;56;1;3;1;1;2;6;2;2;3;1;3
3;72;4;2;1;9;9;99;99;2;3;2;4
3;70;1;1;2;1;6;99;3;3;2;2;4
3;19;4;2;2;1;1;4;99;9;4;1;1
3;31;2;2;3;1;4;1;2;2;1;2;2
3;20;2;1;3;1;4;99;2;2;3;1;1
3;64;4;1;3;1;6;3;4;2;1;1;3
3;75;2;2;2;1;3;3;2;2;3;1;4
3;70;1;1;3;1;3;4;2;2;4;2;4
3;73;1;1;2;2;2;5;2;1;2;1;4
3;44;1;1;3;1;4;4;4;1;4;1;2
3;72;1;1;3;1;9;2;2;3;1;2;4
3;36;1;1;3;1;3;3;2;2;2;2;2
3;77;2;2;1;1;6;1;5;2;1;1;4
3;73;4;1;2;1;3;3;3;1;2;2;4
3;73;1;1;1;2;9;99;2;3;3;1;4
3;18;1;3;3;1;3;3;3;1;2;1;1
3;55;3;4;3;1;6;99;2;1;4;2;3
3;69;1;1;3;1;6;6;2;3;1;1;4
3;72;1;3;2;1;6;5;2;2;3;1;4
3;24;1;2;3;1;6;3;2;3;4;1;1
3;52;1;2;3;1;3;5;2;3;2;1;3
3;76;1;1;2;1;2;2;3;3;3;2;4
3;33;1;1;2;1;1;99;2;2;4;2;2
3;19;2;2;2;2;2;99;99;3;4;1;1
3;48;1;1;3;1;6;6;2;3;3;2;3
3;37;1;1;2;1;9;99;3;1;4;2;2
3;47;1;1;3;1;3;4;2;3;4;2;3
3;35;1;1;2;2;1;4;3;3;2;1;2
3;19;1;2;3;1;2;5;1;3;3;1;1
3;64;1;3;2;2;9;6;2;3;2;2;3
3;63;1;1;3;1;6;99;99;9;3;1;3
3;52;4;2;3;1;9;99;99;1;4;2;3
3;61;1;1;2;1;6;4;2;3;1;2;3
3;37;1;1;3;1;3;2;2;1;1;2;2
3;36;2;1;2;1;6;99;2;2;4;1;2
3;64;1;1;3;1;2;5;3;3;1;2;3
3;73;4;2;9;2;9;99;2;1;2;2;4
3;65;1;3;3;1;2;6;2;1;3;2;4
3;39;1;1;1;1;1;4;99;1;1;1;2
3;78;1;3;3;1;6;6;2;3;3;1;4
3;67;3;4;1;2;9;99;1;3;3;2;4
3;63;4;2;3;1;1;6;2;3;3;1;3
3;78;4;2;3;1;6;3;2;3;2;2;4
3;71;4;1;2;1;9;6;2;3;3;2;4
3;59;1;1;3;1;4;5;2;1;4;2;3
3;56;1;3;3;1;6;1;2;3;3;1;3
3;55;1;1;2;1;1;5;2;2;4;2;3
3;35;1;1;3;1;3;5;2;1;4;1;2
3;33;1;1;3;1;6;6;99;3;1;2;2
3;26;1;1;3;2;6;6;2;3;1;1;2
3;48;2;2;2;2;4;4;3;2;3;2;3
3;25;2;2;3;2;3;4;2;3;4;1;1
3;60;1;2;2;2;9;3;2;1;4;1;3
3;34;4;2;1;1;9;99;99;2;4;2;2
3;78;1;3;3;1;6;5;2;2;1;2;4
3;76;4;2;1;1;2;99;5;3;3;1;4
3;71;3;4;3;1;3;99;2;1;3;2;4
3;84;3;4;3;1;2;4;3;2;3;1;4
3;64;4;1;3;1;2;99;2;2;4;2;3
3;73;2;2;9;1;9;99;5;9;3;2;4
3;33;4;2;3;1;4;6;2;1;1;2;2
3;17;1;2;1;2;6;3;2;1;4;1;1
3;33;1;1;2;1;1;6;2;3;4;1;2
3;16;2;2;2;1;1;2;4;1;1;1;1
3;30;4;2;2;1;1;6;2;3;4;1;2
3;18;1;3;1;1;9;99;99;1;1;1;1
3;69;4;2;3;1;4;3;2;2;1;2;4
3;66;3;4;1;2;2;99;2;2;1;1;4
3;21;2;2;3;1;3;4;2;3;4;1;1
3;63;1;1;2;1;6;6;2;1;4;1;3
3;75;1;1;3;1;9;6;3;1;3;1;4
3;71;1;3;1;1;2;6;2;3;4;1;4
3;47;1;3;3;1;1;2;3;1;2;2;3
3;73;1;1;2;1;6;6;2;3;3;1;4
3;36;1;1;2;1;6;6;4;1;1;1;2
3;68;1;1;2;1;2;4;2;2;3;1;4
3;60;4;2;1;1;9;99;2;1;2;1;3
3;36;2;2;2;1;6;2;2;2;3;1;2
3;78;1;1;3;1;4;99;3;1;3;1;4
3;81;3;4;1;2;1;99;99;3;2;1;4
3;77;1;1;3;2;2;6;2;1;3;1;4
3;19;1;1;2;2;6;99;2;2;4;1;1
3;62;1;3;3;2;6;6;2;3;4;1;3
3;22;1;2;3;1;4;2;1;3;2;1;1
3;82;1;1;3;1;3;5;2;3;3;1;4
3;71;2;2;3;1;3;1;3;1;1;1;4
3;28;3;4;2;2;9;4;2;1;4;1;2
3;60;1;1;2;1;2;99;3;2;1;1;3
3;51;1;1;2;1;6;4;2;1;3;1;3
3;60;1;3;3;1;1;6;1;2;2;2;3
3;48;1;1;2;1;6;4;2;3;4;2;3
3;72;3;4;3;1;9;6;2;2;1;2;4
3;51;4;2;2;1;3;99;2;2;3;1;3
3;56;1;1;3;1;6;4;2;3;2;2;3
3;34;2;1;3;1;2;4;2;3;3;1;2
3;33;3;4;2;1;9;99;2;3;4;1;2
3;27;1;3;1;1;1;1;3;3;1;1;2
3;58;4;2;2;2;9;99;99;9;3;2;3
3;48;1;1;3;1;9;99;3;1;3;2;3
3;68;4;1;1;1;2;5;3;1;3;1;4
3;38;4;2;1;2;9;99;2;1;3;1;2
3;31;4;1;2;1;2;5;2;1;1;2;2
3;74;1;1;3;1;6;99;2;2;3;2;4
3;25;1;1;3;1;6;3;2;1;3;1;1
3;60;1;3;3;1;4;6;3;2;4;2;3
3;71;1;1;3;1;2;4;2;3;3;2;4
3;66;2;2;3;1;1;5;5;3;3;1;4
3;52;1;3;3;1;1;6;2;1;3;1;3
3;81;1;1;3;1;6;5;2;3;3;1;4
3;19;1;3;3;1;2;6;2;2;1;1;1
3;18;2;1;2;1;6;4;2;1;2;1;1
3;64;1;1;3;1;1;1;2;3;4;1;3
3;38;1;3;3;1;2;4;4;3;1;2;2
3;70;4;2;3;1;9;99;99;2;1;2;4
3;32;3;4;2;1;9;99;99;2;3;1;2
3;87;1;2;3;1;4;2;2;2;3;1;4
3;72;1;1;3;1;6;5;2;3;2;1;4
3;18;1;1;3;1;4;3;3;3;3;1;1
3;17;2;1;3;1;1;4;3;3;3;1;1
3;34;4;2;9;1;9;99;99;1;3;2;2
3;27;1;1;2;1;1;4;4;2;1;1;2
3;38;1;1;3;1;2;6;2;3;1;2;2
3;73;4;2;3;1;9;99;99;9;1;2;4
3;78;1;3;3;1;2;5;2;1;1;2;4
3;68;1;3;3;1;2;6;2;3;3;1;4
3;62;3;4;3;1;9;99;2;1;4;2;3
3;76;4;1;3;1;1;4;3;1;2;2;4
3;50;3;4;1;9;4;99;5;1;3;2;3
3;33;4;2;3;1;6;99;99;1;4;2;2
3;71;2;2;3;1;6;3;2;1;1;2;4
3;59;4;2;2;1;3;3;2;2;3;2;3
3;45;1;1;3;1;6;6;2;1;4;1;3
3;57;1;3;3;1;6;5;2;3;1;1;3
3;37;1;3;3;2;6;4;2;1;4;1;2
3;56;1;1;3;1;4;6;2;9;4;2;3
3;72;1;1;3;1;9;6;3;1;2;2;4
3;63;1;1;3;1;2;6;2;1;2;1;3
3;63;4;2;1;2;9;99;2;1;2;1;3
3;37;1;1;3;1;4;1;2;3;3;1;2
3;36;1;1;2;2;9;99;2;9;4;2;2
3;62;1;3;3;1;3;6;2;1;2;1;3
3;50;4;2;2;9;9;1;5;2;3;1;3
3;66;4;1;3;1;4;2;2;1;3;2;4
3;29;1;1;3;1;3;5;2;2;2;1;2
3;58;1;1;3;1;2;3;3;2;2;2;3
3;51;4;2;3;1;9;99;99;1;2;2;3
3;39;2;2;2;2;1;99;4;2;4;1;2
3;57;3;4;1;2;1;99;2;1;4;1;3
3;39;4;2;1;1;2;99;1;1;1;1;2
3;24;2;2;3;1;4;3;2;1;2;1;1
3;51;4;2;3;1;2;99;2;2;1;2;3
3;44;1;1;3;1;6;99;2;9;2;2;2
3;35;4;2;1;1;2;99;2;2;3;1;2
3;57;1;1;3;1;2;4;3;2;3;2;3
3;24;1;1;1;2;1;2;2;3;3;1;1
3;20;1;2;3;1;2;3;2;2;1;1;1
3;35;2;1;3;1;2;6;2;2;3;1;2
3;57;1;1;3;1;2;3;3;3;2;1;3
3;41;1;1;3;1;1;99;2;3;2;2;2
3;72;1;1;2;1;6;4;2;2;3;2;4
3;33;1;1;1;1;1;6;2;3;1;2;2
3;55;3;4;2;1;2;99;2;1;4;2;3
3;28;1;1;3;1;6;6;2;3;2;1;2
3;26;2;2;1;2;6;1;2;2;4;1;2
3;64;1;2;3;1;6;4;2;1;2;2;3
3;77;1;3;2;1;2;5;4;2;3;2;4
3;59;1;1;2;1;9;6;2;2;4;2;3
3;66;4;2;3;1;9;99;2;2;3;2;4
3;58;1;1;3;1;6;4;2;2;3;1;3
3;27;1;1;3;1;2;99;99;1;2;1;2
3;67;3;4;3;1;2;6;2;2;3;1;4
3;56;4;2;3;1;2;6;1;3;1;1;3
3;66;4;1;3;1;6;6;2;3;1;1;4
3;35;1;1;3;1;4;4;4;2;1;2;2
3;52;1;1;1;1;1;2;2;3;3;2;3
3;48;4;1;3;1;2;99;2;1;1;2;3
3;47;1;3;3;1;9;6;2;3;1;2;3
3;32;1;1;3;1;2;4;2;3;4;2;2
3;66;1;1;3;2;2;6;2;1;2;2;4
3;70;4;2;2;1;9;99;2;3;4;2;4
3;63;4;2;1;1;6;99;2;2;1;2;3
3;17;1;3;3;1;6;6;2;2;2;1;1
3;25;1;3;2;2;1;1;3;1;2;1;1
3;56;1;1;3;1;6;99;99;2;3;1;3
3;57;1;3;3;1;6;6;2;1;1;2;3
3;65;1;3;3;1;3;6;2;2;1;1;4
3;70;4;2;3;1;3;6;2;2;4;2;4
3;88;1;1;2;1;9;3;2;2;3;2;4
3;58;1;3;2;1;6;5;2;2;3;1;3
3;57;1;3;3;1;3;6;2;1;3;1;3
3;70;2;1;3;1;9;3;2;3;2;2;4
3;38;1;1;3;1;6;5;2;2;2;2;2
3;59;4;2;3;1;9;99;2;1;3;2;3
3;37;1;3;3;1;2;99;99;2;4;2;2
3;58;2;2;2;1;4;1;5;3;2;1;3
3;40;2;2;3;1;6;1;1;2;2;1;2
3;65;1;3;3;1;3;6;2;2;4;1;4
3;53;4;2;2;1;2;3;2;1;3;2;3
3;68;1;1;3;1;1;4;3;2;3;1;4
3;70;2;1;3;1;6;4;2;1;3;2;4
3;30;1;1;3;1;6;3;3;2;3;1;2
3;45;2;2;1;2;2;1;2;1;4;1;3
3;76;4;1;3;1;6;6;2;2;3;2;4
3;76;2;1;3;1;6;4;2;1;2;2;4
3;38;4;2;9;9;9;99;99;3;3;1;2
3;57;1;1;3;1;4;6;3;2;3;1;3
3;64;1;1;3;1;3;99;2;9;4;2;3
3;69;4;2;3;1;9;99;99;1;4;2;4
3;25;2;1;3;1;4;3;1;1;1;1;1
3;52;4;2;3;1;4;99;99;2;1;2;3
3;53;3;4;1;1;1;99;2;1;3;2;3
3;50;1;1;3;1;4;4;2;2;3;1;3
3;73;1;1;3;1;9;5;2;1;1;2;4
3;36;1;1;2;1;6;6;2;1;4;2;2
3;25;2;1;3;1;3;5;3;3;2;1;1
3;58;1;1;1;2;1;6;2;2;4;1;3
3;30;1;1;1;2;6;6;2;2;2;1;2
3;20;1;1;3;1;3;5;5;2;1;1;1
3;69;1;1;3;2;2;6;2;2;3;2;4
3;16;1;1;3;2;6;6;2;3;4;1;1
3;30;1;1;1;2;9;99;2;1;4;2;2
3;59;4;1;3;1;2;3;2;1;3;1;3
3;54;2;1;3;1;4;99;2;1;3;2;3
3;36;1;1;3;1;2;6;2;3;3;2;2
3;36;1;1;2;1;2;5;2;3;3;2;2
3;64;1;1;3;1;4;5;2;1;2;2;3
3;61;4;2;3;1;2;99;3;1;3;2;3
3;55;4;2;3;1;9;6;99;1;4;1;3
3;61;2;1;3;1;6;3;2;2;3;2;3
3;73;2;1;2;1;1;3;2;2;3;2;4
3;62;4;1;2;1;6;6;2;2;2;2;3
3;72;1;1;3;1;3;5;2;3;3;2;4
3;35;1;3;3;1;6;4;2;1;4;2;2
3;62;1;3;2;1;9;5;1;2;4;2;3
3;64;4;2;2;1;6;4;3;1;3;2;3
3;69;1;1;3;1;6;3;2;3;3;2;4
3;59;1;3;3;1;6;4;2;2;3;2;3
3;61;3;4;1;1;9;99;2;1;4;2;3
3;78;4;2;2;1;9;99;99;3;2;2;4
3;75;4;2;3;1;6;99;2;3;1;2;4
3;53;1;3;3;1;2;6;2;1;3;2;3
3;75;1;1;2;1;3;3;4;3;3;2;4
3;63;4;2;2;2;2;99;4;1;4;2;3
3;55;1;1;3;1;2;4;2;3;1;2;3
3;71;4;2;3;1;9;99;2;3;3;2;4
3;51;1;1;1;1;3;6;4;1;1;2;3
3;52;1;3;3;1;6;6;2;3;3;2;3
3;28;2;1;2;2;6;99;2;2;1;1;2
3;67;1;3;3;1;6;6;2;1;2;2;4
3;66;1;1;3;1;2;5;2;3;3;2;4
3;34;1;1;3;1;6;6;2;3;1;2;2
3;62;2;2;2;1;6;99;2;1;2;2;3
3;69;1;1;3;1;6;6;2;3;3;2;4
3;52;2;1;2;1;1;3;2;2;2;2;3
3;53;1;1;2;1;2;99;2;9;3;2;3
3;34;1;1;2;1;1;99;2;1;2;2;2
3;33;2;1;2;1;4;4;2;1;3;2;2
3;30;3;2;2;1;3;3;2;3;3;2;2
3;36;4;2;2;2;6;99;4;9;3;2;2
3;24;1;2;3;1;2;2;1;3;1;1;1
3;39;1;1;3;1;6;6;2;3;3;2;2
3;51;2;2;3;1;4;2;3;3;3;2;3
3;29;2;1;2;1;2;99;2;1;3;1;2
3;23;1;3;3;1;3;6;1;2;1;1;1
3;21;1;2;3;2;1;3;2;1;1;1;1
3;54;4;2;2;1;9;99;2;2;3;2;3
3;58;4;2;3;1;6;99;2;9;1;2;3
3;19;1;1;1;1;6;4;2;3;3;1;1
3;33;1;3;3;1;9;6;2;1;1;2;2
3;26;1;1;3;1;1;3;2;3;1;1;2
3;29;2;2;2;1;4;2;3;3;2;1;2
3;22;2;2;2;1;3;3;2;2;3;1;1
3;20;2;1;2;1;6;99;3;1;1;1;1
3;25;2;1;3;2;6;6;2;1;2;1;1
3;29;2;2;3;1;3;3;2;3;1;1;2
3;25;2;1;3;1;3;2;2;3;3;1;1
3;36;4;2;9;9;9;99;99;9;2;2;2
3;29;1;3;2;1;6;6;2;1;4;1;2
3;23;2;2;2;1;2;3;3;2;3;1;1
3;32;1;2;3;1;2;3;99;2;3;1;2
3;59;1;1;3;1;9;4;2;2;1;2;3
3;26;1;1;1;1;2;5;2;3;1;1;2
3;26;4;2;2;2;6;5;3;2;3;1;2
3;53;1;1;3;1;6;5;2;3;4;2;3
3;26;3;4;1;9;9;99;2;2;3;1;2
3;21;1;1;2;1;2;2;3;1;2;1;1
3;25;1;3;3;1;6;5;2;3;1;1;1
3;25;2;2;3;2;6;6;5;2;2;1;1
3;25;1;3;3;1;2;5;3;3;1;1;1
3;28;2;1;3;1;4;3;2;1;1;1;2
3;17;3;4;2;1;4;6;1;2;4;1;1
3;37;1;3;3;1;3;5;2;3;3;2;2
3;22;1;1;2;1;4;2;1;1;3;1;1
3;25;2;1;2;1;4;2;3;1;3;1;1
3;64;4;2;3;1;9;4;2;3;3;2;3
3;23;1;3;3;1;6;6;2;3;4;1;1
3;26;4;2;9;9;9;99;99;2;2;1;2
3;19;1;1;3;1;6;4;3;1;3;1;1
3;29;1;1;2;1;1;99;3;1;3;1;2
2;16;1;3;1;1;2;6;2;2;4;2;1
2;18;1;1;1;1;9;99;99;1;1;1;1
2;31;2;2;1;1;4;2;1;3;1;1;2
2;15;1;3;2;1;4;1;1;3;2;1;1
2;31;1;1;3;1;3;6;2;2;2;2;2
2;38;1;1;1;1;4;3;2;2;2;1;2
2;43;2;2;1;1;9;99;99;3;3;1;2
2;30;1;1;3;1;3;2;3;3;2;1;2
2;36;1;1;3;1;1;6;2;2;4;1;2
2;26;1;3;2;1;4;6;2;2;2;2;2
2;22;1;1;3;1;2;5;2;2;2;2;1
2;67;4;2;2;1;9;99;99;2;2;1;4
2;80;4;2;3;1;6;99;2;3;2;2;4
2;71;1;3;3;1;6;6;2;2;4;1;4
2;24;3;4;3;1;2;6;2;3;2;2;1
2;30;2;2;3;1;1;2;3;1;3;1;2
2;21;1;2;1;1;3;4;4;1;2;1;1
2;37;4;2;3;1;9;6;2;9;2;2;2
2;29;4;2;2;9;9;99;99;9;2;2;2
2;37;1;1;3;1;6;3;2;3;2;2;2
2;27;3;4;2;2;1;99;5;3;2;1;2
2;28;2;2;9;1;2;2;4;3;1;1;2
2;67;4;1;3;1;3;3;2;2;4;2;4
2;33;3;4;2;1;1;99;2;2;4;2;2
2;16;1;1;3;1;2;1;1;1;2;2;1
2;27;1;3;1;2;9;6;99;3;4;1;2
2;33;1;1;3;1;6;6;2;1;2;1;2
2;16;2;2;1;2;2;1;2;1;2;1;1
2;41;4;2;1;9;6;99;99;2;4;1;2
2;35;4;1;9;1;9;99;99;3;2;2;2
2;33;4;2;2;1;6;99;99;3;3;2;2
2;43;1;2;3;1;1;6;2;3;3;1;2
2;33;1;1;2;1;1;6;2;3;2;1;2
2;24;1;1;2;1;4;5;3;3;2;2;1
2;33;1;3;2;1;6;6;2;3;1;1;2
2;28;1;3;2;2;2;5;3;1;2;2;2
2;55;1;3;3;1;2;99;2;1;2;2;3
2;41;3;4;1;1;4;6;2;1;2;1;2
2;31;1;3;1;1;6;6;2;3;2;1;2
2;35;2;1;3;1;2;4;2;1;2;1;2
2;25;3;4;2;1;2;5;2;1;2;2;1
2;20;4;2;2;1;2;99;2;3;3;2;1
2;31;4;1;3;1;6;99;2;3;4;2;2
2;18;1;1;3;1;6;6;2;3;3;2;1
2;57;1;1;3;1;6;99;3;1;2;2;3
2;60;1;1;2;1;6;6;2;2;4;1;3
2;20;2;2;1;2;9;99;3;3;2;2;1
2;32;4;1;3;1;3;99;2;1;2;2;2
2;40;1;1;3;1;6;3;2;3;2;2;2
2;38;3;4;2;1;6;99;2;1;4;1;2
2;21;1;3;3;1;2;5;2;2;1;2;1
2;70;2;1;9;1;9;3;99;3;3;2;4
2;48;1;1;3;1;6;3;2;1;2;2;3
2;68;1;1;1;1;6;5;99;1;1;2;4
2;16;1;1;2;9;6;3;2;3;2;1;1
2;54;1;2;3;1;2;5;3;3;1;1;3
2;60;1;1;3;1;1;99;2;3;1;1;3
2;49;1;3;3;1;2;6;2;3;4;2;3
2;27;1;1;3;1;4;99;3;3;2;1;2
2;45;1;2;3;1;6;4;3;3;2;2;3
2;34;1;3;2;1;2;6;2;1;2;2;2
2;25;2;1;2;1;6;1;1;2;2;1;1
2;77;1;3;3;1;2;5;2;2;2;1;4
2;33;4;1;2;1;3;6;2;1;1;2;2
2;32;1;3;3;2;6;6;2;1;3;2;2
2;40;1;1;1;1;2;6;3;3;2;1;2
2;65;3;1;3;1;6;4;2;3;3;1;4
2;44;3;2;2;1;3;5;2;3;2;1;2
2;56;1;1;2;1;3;3;2;3;2;2;3
2;81;2;2;3;1;6;2;2;3;4;1;4
2;27;1;1;1;1;4;3;3;3;2;1;2
2;52;1;1;3;1;2;6;2;3;2;1;3
2;67;1;1;3;1;3;2;2;1;4;2;4
2;54;1;1;1;1;1;3;2;3;4;1;3
2;20;1;3;3;1;3;6;2;3;3;2;1
2;38;4;2;1;9;6;99;99;1;2;2;2
2;47;2;1;2;1;6;6;2;3;2;2;3
2;38;1;1;3;1;6;6;2;2;2;1;2
2;73;4;2;3;2;2;3;2;3;1;1;4
2;67;1;1;3;1;3;99;2;3;2;2;4
2;46;1;2;3;1;2;3;3;3;2;1;3
2;40;1;3;3;1;2;6;2;3;1;1;2
2;20;1;1;3;1;2;5;2;1;2;2;1
2;64;1;1;3;1;6;6;2;3;2;1;3
2;28;2;2;1;2;1;6;99;2;3;1;2
2;23;2;1;1;1;4;6;2;3;4;2;1
2;36;1;3;2;1;4;6;2;3;2;2;2
2;64;1;1;3;1;6;4;2;1;2;2;3
2;53;1;3;3;1;2;6;2;3;2;1;3
2;34;4;2;2;1;9;99;99;3;3;2;2
2;50;1;1;1;1;6;6;99;2;2;1;3
2;59;1;1;1;1;2;6;99;3;3;1;3
2;26;3;1;2;1;1;6;2;2;2;1;2
2;22;1;3;2;1;1;6;2;3;2;2;1
2;47;1;3;3;1;2;6;99;9;2;2;3
2;45;1;1;2;1;2;4;3;1;4;1;3
2;40;1;1;2;1;2;3;2;3;4;1;2
2;44;1;3;2;2;3;4;2;1;2;1;2
2;24;2;2;2;1;6;99;2;2;2;1;1
2;37;3;4;2;1;9;99;2;2;2;1;2
2;64;1;1;3;1;2;99;2;9;2;1;3
2;59;1;1;3;1;2;6;2;3;2;1;3
2;78;1;1;3;1;6;3;2;2;3;2;4
2;32;1;3;3;1;4;3;1;1;2;2;2
2;49;1;1;3;1;2;6;2;3;2;1;3
2;52;1;1;2;1;2;6;2;3;1;1;3
2;17;2;2;2;1;2;2;1;2;2;2;1
2;30;1;2;3;2;3;4;1;2;1;2;2
2;36;1;1;2;1;2;6;2;1;1;2;2
2;41;1;2;2;1;1;3;3;2;3;1;2
2;16;2;1;1;1;2;99;3;2;4;1;1
2;43;3;4;3;1;6;6;2;2;2;1;2
2;40;1;3;3;1;2;3;2;2;2;2;2
2;50;1;3;3;1;6;6;2;3;2;1;3
2;26;3;4;1;1;6;99;2;1;4;1;2
2;61;2;1;3;1;2;5;2;1;2;1;3
2;15;4;2;1;2;3;1;5;2;2;1;1
2;23;2;2;2;2;2;99;3;2;4;1;1
2;32;2;2;1;1;4;1;5;1;3;1;2
2;39;1;1;2;1;2;3;3;3;2;2;2
2;19;1;1;2;1;3;6;2;2;2;2;1
2;30;1;1;3;1;6;6;2;1;4;2;2
2;21;2;2;3;1;2;2;4;1;2;1;1
2;25;2;1;2;1;9;6;2;3;2;1;1
2;54;1;1;3;1;2;5;2;1;2;1;3
2;18;4;2;2;1;9;99;99;9;2;2;1
2;28;2;2;1;2;9;1;4;2;1;1;2
2;16;1;1;2;2;3;4;2;2;3;1;1
2;28;1;3;2;1;6;6;2;3;3;2;2
2;75;1;1;3;1;2;6;2;2;2;1;4
2;23;2;2;2;2;3;3;2;1;2;1;1
2;41;3;4;2;1;2;4;2;3;2;2;2
2;17;2;2;2;1;1;3;2;3;2;1;1
2;19;2;2;3;1;6;99;2;3;2;2;1
2;20;4;1;1;2;6;1;4;3;2;2;1
2;81;3;1;2;1;1;99;2;3;2;2;4
2;66;1;3;3;1;2;6;2;9;4;2;4
2;30;1;1;3;1;1;6;2;3;3;1;2
2;69;1;3;3;1;3;5;2;2;3;1;4
2;70;2;2;3;1;4;4;2;3;3;1;4
2;56;1;1;2;1;6;3;2;2;3;2;3
2;24;1;1;3;1;1;1;1;1;3;2;1
2;27;1;1;1;1;1;6;2;3;2;1;2
2;46;3;4;2;1;1;5;99;1;3;2;3
2;77;2;2;3;1;2;3;2;3;3;2;4
2;32;4;1;3;1;6;99;2;9;2;2;2
2;30;1;1;3;1;1;4;2;3;2;2;2
2;17;1;1;2;1;6;1;3;1;3;1;1
2;23;2;1;3;1;2;4;2;3;2;2;1
2;61;1;1;3;1;6;5;2;3;3;1;3
2;68;4;2;3;1;6;3;2;2;3;2;4
2;63;4;1;2;1;1;4;2;2;3;1;3
2;23;2;1;2;1;3;2;1;2;2;1;1
2;67;1;1;2;1;2;4;2;2;3;1;4
2;46;1;3;2;1;3;6;2;3;4;2;3
2;39;2;2;1;1;1;99;2;2;4;1;2
2;18;2;1;3;1;2;4;1;2;2;2;1
2;41;1;3;2;1;2;6;2;1;3;1;2
2;58;1;1;3;1;1;5;2;1;2;1;3
2;78;1;3;3;1;6;4;2;3;4;2;4
2;43;1;3;3;1;2;6;2;3;3;1;2
2;25;4;1;3;1;6;3;2;3;2;2;1
2;52;2;1;3;1;4;3;2;2;2;1;3
2;40;1;1;1;1;1;99;2;1;4;1;2
2;73;1;3;3;1;9;99;2;2;3;2;4
2;47;1;1;3;1;2;6;2;3;3;2;3
2;16;2;1;3;1;6;3;2;2;3;2;1
2;24;4;2;1;1;3;99;99;1;2;2;1
2;43;1;1;2;2;6;99;2;1;3;1;2
2;41;1;3;2;1;6;6;2;3;2;2;2
2;15;2;2;2;1;9;4;2;1;2;1;1
2;57;1;3;3;2;6;99;2;9;4;2;3
2;66;1;1;2;1;3;3;2;3;4;2;4
2;79;2;2;3;1;6;3;3;1;4;2;4
2;20;4;2;1;9;9;99;99;9;4;2;1
2;67;1;1;3;1;9;6;2;2;2;2;4
2;43;2;2;3;1;1;1;5;2;4;2;2
2;69;1;1;3;1;2;4;2;3;3;2;4
2;34;1;1;3;1;3;3;2;2;4;2;2
2;72;1;1;2;1;4;6;99;2;2;1;4
2;38;3;4;2;1;2;6;2;2;2;1;2
2;55;1;3;3;1;1;6;2;1;2;2;3
2;86;1;1;3;1;4;3;2;3;2;1;4
2;60;1;1;2;1;1;6;2;3;2;1;3
2;74;1;3;2;1;6;5;2;3;2;2;4
2;56;4;1;3;1;6;6;2;1;1;2;3
2;24;3;4;1;2;4;99;5;3;4;2;1
2;62;1;1;3;1;9;1;2;2;1;1;3
2;71;4;1;3;1;2;99;99;3;2;2;4
2;59;1;1;3;1;2;3;2;9;3;2;3
2;46;1;1;3;1;4;2;3;2;2;1;3
2;72;1;3;2;1;6;5;2;3;2;1;4
2;23;4;2;2;1;6;99;99;1;2;2;1
2;75;1;1;1;1;6;3;2;2;1;2;4
2;20;4;1;3;1;6;5;3;9;2;2;1
2;75;4;1;3;1;4;5;2;2;2;2;4
2;70;1;1;2;1;6;6;2;2;3;1;4
2;40;1;1;3;2;3;6;2;3;2;2;2
2;73;1;1;1;2;4;1;2;1;2;1;4
2;34;3;4;2;1;9;6;2;1;3;2;2
2;56;1;1;3;1;6;5;2;3;3;2;3
2;52;1;1;3;2;6;5;2;3;2;1;3
2;19;1;1;3;1;6;5;2;3;4;2;1
2;46;1;3;3;1;9;99;2;2;2;2;3
2;31;2;1;2;1;4;4;2;3;3;1;2
2;42;4;1;3;1;6;6;99;9;2;2;2
2;23;2;2;2;1;2;99;2;9;2;2;1
2;38;4;2;9;9;9;99;99;9;3;2;2
2;64;1;1;3;1;6;3;2;1;3;1;3
2;82;4;2;3;1;6;99;99;2;3;2;4
2;50;1;3;3;1;2;99;2;3;2;2;3
2;20;2;2;3;2;4;2;4;3;2;1;1
2;55;1;3;1;2;1;6;2;3;2;1;3
2;43;1;1;2;1;2;6;2;1;3;1;2
2;72;1;1;1;1;1;3;2;2;4;1;4
2;71;1;1;2;1;4;3;2;3;1;1;4
2;60;1;1;3;1;6;3;99;2;4;1;3
2;76;3;4;3;1;1;5;2;3;2;1;4
2;27;2;2;3;2;1;3;99;3;2;1;2
2;29;1;1;3;1;6;6;2;1;3;2;2
2;31;1;1;1;1;2;2;2;3;2;2;2
